service_id,date,exception_type
23,20161130,1
23,20161201,1
23,20161202,1
23,20161203,1
23,20161204,1
23,20161205,1
23,20161206,1
23,20161207,1
23,20161208,1
23,20161209,1
23,20161210,1
23,20161211,1
23,20161212,1
23,20161213,1
23,20161214,1
23,20161215,1
23,20161216,1
23,20161217,1
23,20161218,1
23,20161219,1
23,20161220,1
23,20161221,1
23,20161222,1
23,20161223,1
23,20161224,1
23,20161225,1
23,20161226,1
23,20161227,1
23,20161228,1
23,20161229,1
23,20161230,1
23,20161231,1
46,20160615,2
46,20160616,2
46,20160617,2
46,20160618,2
46,20160619,2
46,20160620,2
46,20160621,2
46,20160622,2
46,20160623,2
46,20160624,2
46,20160625,2
46,20160626,2
46,20160627,2
46,20160628,2
46,20160629,2
46,20160630,2
46,20160701,2
46,20160702,2
46,20160703,2
46,20160704,2
46,20160705,2
46,20160706,2
46,20160707,2
46,20160708,2
46,20160709,2
46,20160710,2
46,20160711,2
46,20160712,2
46,20160713,2
46,20160714,2
46,20160715,2
46,20160716,2
46,20160717,2
46,20160718,2
46,20160719,2
46,20160720,2
46,20160721,2
46,20160722,2
46,20160723,2
46,20160724,2
46,20160725,2
46,20160726,2
46,20160727,2
46,20160728,2
46,20160729,2
46,20160730,2
46,20160731,2
46,20160801,2
46,20160802,2
46,20160803,2
46,20160804,2
46,20160805,2
46,20160806,2
46,20160807,2
46,20160808,2
46,20160809,2
46,20160810,2
46,20160811,2
46,20160812,2
46,20160813,2
46,20160814,2
46,20160815,2
46,20160816,2
46,20160817,2
46,20160818,2
46,20160819,2
46,20160820,2
46,20160821,2
46,20160822,2
46,20160823,2
46,20160824,2
46,20160825,2
46,20160826,2
46,20160827,2
46,20160828,2
46,20160829,2
46,20160830,2
46,20160831,2
46,20160901,2
46,20160902,2
46,20160903,2
46,20160904,2
46,20160905,2
46,20160906,2
46,20160907,2
46,20160908,2
46,20160909,2
46,20160910,2
46,20160911,2
46,20160912,2
46,20160913,2
46,20160914,2
46,20160915,2
46,20160916,2
46,20160917,2
46,20160918,2
46,20160919,1
46,20160920,2
46,20160921,2
46,20160922,2
46,20160923,2
46,20160924,2
46,20160925,2
46,20160926,2
46,20160927,2
46,20160928,2
46,20160929,2
46,20160930,2
46,20161001,2
46,20161002,2
46,20161003,2
46,20161004,2
46,20161005,2
46,20161006,2
46,20161007,2
46,20161008,2
46,20161009,2
46,20161010,2
46,20161011,2
46,20161012,2
46,20161013,2
46,20161014,2
46,20161015,2
46,20161016,2
46,20161017,2
46,20161018,2
46,20161019,2
46,20161020,2
46,20161021,2
46,20161022,2
46,20161023,2
46,20161024,2
46,20161025,2
46,20161026,2
46,20161027,2
46,20161028,2
46,20161029,2
46,20161030,2
46,20161031,2
46,20161101,2
46,20161102,2
46,20161103,2
46,20161104,2
46,20161105,2
46,20161106,2
46,20161107,2
46,20161108,2
46,20161109,2
46,20161110,2
46,20161111,2
46,20161112,2
46,20161113,2
46,20161114,2
46,20161115,2
46,20161116,2
46,20161117,2
46,20161118,2
46,20161119,2
46,20161120,2
46,20161121,2
46,20161122,2
46,20161123,2
46,20161124,2
46,20161125,2
46,20161126,2
46,20161127,2
46,20161128,2
46,20161129,2
46,20161130,2
46,20161201,2
46,20161202,2
46,20161203,2
46,20161204,2
46,20161205,2
46,20161206,2
46,20161207,2
46,20161208,2
46,20161209,2
46,20161210,2
46,20161211,2
46,20161212,2
46,20161213,2
46,20161214,2
46,20161215,2
46,20161216,2
46,20161217,2
46,20161218,2
46,20161219,2
46,20161220,2
46,20161221,2
46,20161222,2
46,20161223,2
46,20161224,2
46,20161225,2
46,20161226,2
46,20161227,2
46,20161228,2
46,20161229,2
46,20161230,2
46,20161231,2
47,20160615,2
47,20160616,2
47,20160617,2
47,20160618,2
47,20160619,2
47,20160620,2
47,20160621,2
47,20160622,2
47,20160623,2
47,20160624,2
47,20160625,2
47,20160626,2
47,20160627,2
47,20160628,2
47,20160629,2
47,20160630,2
47,20160701,2
47,20160702,2
47,20160703,2
47,20160704,2
47,20160705,2
47,20160706,2
47,20160707,2
47,20160708,2
47,20160709,2
